selected_chem	prestwick_ID	jaccard_distance	tanimoto_similarity	similarity_ranking	prestwick_chemname	target_species	measured_n_inhibited_strains	most_similar_category
Visomitin	Prestw-92	0.8923076923076924	0.10769230769230764	494	Zimelidine dihydrochloride monohydrate	human	0	NA
Visomitin	Prestw-953	0.8923076923076924	0.10769230769230764	494	(S)-(-)-Atenolol	human	0	NA
Visomitin	Prestw-14	0.8928571428571429	0.1071428571428571	501	Sulfacetamide sodic hydrate	bacteria	0	NA
Visomitin	Prestw-1480	0.8928571428571429	0.1071428571428571	501	Racepinephrine HCl	human	2	NA
Visomitin	Prestw-157	0.8928571428571429	0.1071428571428571	501	Gallamine triethiodide	human	0	NA
Visomitin	Prestw-316	0.8928571428571429	0.1071428571428571	501	Glibenclamide	human	0	NA
Visomitin	Prestw-220	0.8933333333333333	0.10666666666666669	505	Indapamide	human	0	NA
Visomitin	Prestw-330	0.8933333333333333	0.10666666666666669	505	Bisoprolol fumarate	human	0	NA
Visomitin	Prestw-69	0.8933333333333333	0.10666666666666669	505	Acebutolol hydrochloride	human	0	NA
Visomitin	Prestw-956	0.8933333333333333	0.10666666666666669	505	Megestrol acetate	human	1	NA
Visomitin	Prestw-729	0.8936170212765957	0.1063829787234043	509	Sulfanilamide	bacteria	0	NA
Visomitin	Prestw-960	0.8936170212765957	0.1063829787234043	509	Aminocaproic acid	human	0	NA
Visomitin	Prestw-227	0.8939393939393939	0.10606060606060608	511	Clemizole hydrochloride	human	20	NA
Visomitin	Prestw-264	0.8939393939393939	0.10606060606060608	511	Dyclonine hydrochloride	human	0	NA
Visomitin	Prestw-571	0.8939393939393939	0.10606060606060608	511	Tetracaine hydrochloride	human	0	NA
Visomitin	Prestw-903	0.8939393939393939	0.10606060606060608	511	Diloxanide furoate	protozoa	1	NA
Visomitin	Prestw-834	0.8942307692307693	0.10576923076923073	515	Novobiocin sodium salt	veterinary: infections	37	NA
Visomitin	Prestw-1091	0.8947368421052632	0.10526315789473684	516	Spaglumic acid	human	0	NA
Visomitin	Prestw-1321	0.8947368421052632	0.10526315789473684	516	Prothionamide	bacteria	0	NA
Visomitin	Prestw-1427	0.8947368421052632	0.10526315789473684	516	Levetiracetam	human	0	NA
Visomitin	Prestw-339	0.8947368421052632	0.10526315789473684	516	Guanfacine hydrochloride	human	0	NA
Visomitin	Prestw-375	0.8947368421052632	0.10526315789473684	516	Methiothepin maleate	human	12	NA
Visomitin	Prestw-1059	0.8955223880597015	0.10447761194029848	521	Propoxycaine hydrochloride	human	0	NA
Visomitin	Prestw-42	0.8955223880597015	0.10447761194029848	521	Moxisylyte hydrochoride	human	0	NA
Visomitin	Prestw-424	0.8955223880597015	0.10447761194029848	521	Cephalosporanic acid, 7-amino	bacteria	12	NA
Visomitin	Prestw-982	0.8955223880597015	0.10447761194029848	521	Nandrolone	human	0	NA
Visomitin	Prestw-756	0.8958333333333334	0.10416666666666663	525	Diethylstilbestrol	human	18	NA
Visomitin	Prestw-376	0.8961038961038961	0.10389610389610393	526	Clofazimine	bacteria	29	NA
Visomitin	Prestw-810	0.8961038961038961	0.10389610389610393	526	Sulconazole nitrate	fungi	17	NA
Visomitin	Prestw-1097	0.896551724137931	0.10344827586206895	528	(-)-Isoproterenol hydrochloride	human	0	NA
Visomitin	Prestw-329	0.896551724137931	0.10344827586206895	528	Tacrine hydrochloride	human	0	NA
Visomitin	Prestw-709	0.896551724137931	0.10344827586206895	528	Trioxsalen	human	0	NA
Visomitin	Prestw-904	0.896551724137931	0.10344827586206895	528	Metyrapone	human	0	NA
Visomitin	Prestw-920	0.896551724137931	0.10344827586206895	528	L(-)-vesamicol hydrochloride	not a drug	0	NA
Visomitin	Prestw-954	0.896551724137931	0.10344827586206895	528	Tyloxapol	human	0	NA
Visomitin	Prestw-919	0.8968253968253969	0.10317460317460314	534	Bacitracin	bacteria	33	NA
Visomitin	Prestw-819	0.8969072164948454	0.1030927835051546	535	Moxalactam disodium salt	bacteria	32	NA
Visomitin	Prestw-102	0.8970588235294118	0.1029411764705882	536	Amoxapine	human	4	NA
Visomitin	Prestw-1416	0.8970588235294118	0.1029411764705882	536	Flubendazol	metazoan parasites	0	NA
Visomitin	Prestw-448	0.8970588235294118	0.1029411764705882	536	Hydroxytacrine maleate (R,S)	human	0	NA
Visomitin	Prestw-57	0.8970588235294118	0.1029411764705882	536	Benoxinate hydrochloride	human	0	NA
Visomitin	Prestw-924	0.8970588235294118	0.1029411764705882	536	Rolipram	not a drug	0	NA
Visomitin	Prestw-1033	0.8974358974358975	0.10256410256410253	541	Nomegestrol acetate	human	0	NA
Visomitin	Prestw-1443	0.8974358974358975	0.10256410256410253	541	Misoprostol	human	0	NA
Visomitin	Prestw-279	0.8974358974358975	0.10256410256410253	541	Methylprednisolone, 6-alpha	human	0	NA
Visomitin	Prestw-293	0.8974358974358975	0.10256410256410253	541	Glafenine hydrochloride	human	1	NA
Visomitin	Prestw-310	0.8974358974358975	0.10256410256410253	541	Mebeverine hydrochloride	human	0	NA
Visomitin	Prestw-365	0.8974358974358975	0.10256410256410253	541	Brinzolamide	human	0	NA
Visomitin	Prestw-771	0.8977272727272727	0.10227272727272729	547	Alclometasone dipropionate	human	0	NA
Visomitin	Prestw-832	0.8977272727272727	0.10227272727272729	547	Cefoxitin sodium salt	bacteria	36	NA
Visomitin	Prestw-456	0.8979591836734694	0.10204081632653061	549	Meclocycline sulfosalicylate	bacteria	40	NA
Visomitin	Prestw-868	0.8979591836734694	0.10204081632653061	549	Acetaminophen	human	0	NA
Visomitin	Prestw-882	0.8979591836734694	0.10204081632653061	549	Bemegride	human	0	NA
Visomitin	Prestw-1322	0.8983050847457628	0.10169491525423724	552	Pyridostigmine iodide	human	0	NA
Visomitin	Prestw-234	0.8983050847457628	0.10169491525423724	552	Chlorphensin carbamate	fungi	0	NA
Visomitin	Prestw-481	0.8983050847457628	0.10169491525423724	552	Serotonin hydrochloride	not a drug	0	NA
Visomitin	Prestw-524	0.8983050847457628	0.10169491525423724	552	Tiabendazole	fungi	2	NA
Visomitin	Prestw-81	0.8983050847457628	0.10169491525423724	552	Metronidazole	bacteria	33	NA
Visomitin	Prestw-87	0.8983050847457628	0.10169491525423724	552	Diazoxide	human	0	NA
Visomitin	Prestw-125	0.8985507246376812	0.10144927536231885	558	Perphenazine	human	9	NA
Visomitin	Prestw-211	0.8985507246376812	0.10144927536231885	558	Piroxicam	human	0	NA
Visomitin	Prestw-230	0.8985507246376812	0.10144927536231885	558	Phentolamine hydrochloride	human	0	NA
Visomitin	Prestw-550	0.8985507246376812	0.10144927536231885	558	Parthenolide	not a drug	0	NA
Visomitin	Prestw-818	0.8985507246376812	0.10144927536231885	558	Nadolol	human	0	NA
Visomitin	Prestw-16	0.9	0.09999999999999998	563	Sulfathiazole	bacteria	0	NA
Visomitin	Prestw-247	0.9	0.09999999999999998	563	Albendazole	metazoan parasites	3	NA
Visomitin	Prestw-41	0.9	0.09999999999999998	563	Procaine hydrochloride	human	0	NA
Visomitin	Prestw-46	0.9	0.09999999999999998	563	Naphazoline hydrochloride	human	0	NA
Visomitin	Prestw-462	0.9	0.09999999999999998	563	Cefixime	bacteria	26	NA
Visomitin	Prestw-468	0.9	0.09999999999999998	563	Neostigmine bromide	human	0	NA
Visomitin	Prestw-500	0.9	0.09999999999999998	563	Ethamivan	human	0	NA
Visomitin	Prestw-528	0.9	0.09999999999999998	563	Triflusal	human	1	NA
Visomitin	Prestw-716	0.9	0.09999999999999998	563	Pramoxine hydrochloride	human	0	NA
Visomitin	Prestw-736	0.9	0.09999999999999998	563	Cefazolin sodium salt	bacteria	38	NA
Visomitin	Prestw-791	0.9	0.09999999999999998	563	(R) -Naproxen sodium salt	human	0	NA
Visomitin	Prestw-820	0.9	0.09999999999999998	563	Aminophylline	human	0	NA
Visomitin	Prestw-460	0.9012345679012346	0.09876543209876543	575	Dinoprost trometamol	human	0	NA
Visomitin	Prestw-216	0.9014084507042254	0.09859154929577463	576	Tiapride hydrochloride	human	0	NA
Visomitin	Prestw-1076	0.9016393442622952	0.0983606557377048	577	Ciprofibrate	human	0	NA
Visomitin	Prestw-267	0.9016393442622952	0.0983606557377048	577	Clotrimazole	fungi	29	NA
Visomitin	Prestw-336	0.9016393442622952	0.0983606557377048	577	Chlormezanone	human	0	NA
Visomitin	Prestw-337	0.9016393442622952	0.0983606557377048	577	Procainamide hydrochloride	human	0	NA
Visomitin	Prestw-926	0.9016393442622952	0.0983606557377048	577	Idazoxan hydrochloride	not a drug	0	NA
Visomitin	Prestw-1206	0.9019607843137256	0.09803921568627438	582	Acetylcysteine	human	0	NA
Visomitin	Prestw-161	0.9019607843137256	0.09803921568627438	582	Isoniazid	bacteria	0	NA
Visomitin	Prestw-501	0.9019607843137256	0.09803921568627438	582	Vigabatrin	human	0	NA
Visomitin	Prestw-949	0.9019607843137256	0.09803921568627438	582	(+,-)-Octopamine hydrochloride	human	0	NA
Visomitin	Prestw-139	0.9021739130434784	0.09782608695652162	586	Cefotaxime sodium salt	bacteria	35	NA
Visomitin	Prestw-835	0.902439024390244	0.09756097560975596	587	Tetrahydroxy-1,4-quinone monohydrate	not a drug	1	NA
Visomitin	Prestw-226	0.9027777777777778	0.09722222222222221	588	Griseofulvin	fungi	0	NA
Visomitin	Prestw-1285	0.9032258064516128	0.09677419354838723	589	Ibandronate sodium	human	0	NA
Visomitin	Prestw-198	0.9032258064516128	0.09677419354838723	589	Salbutamol	human	0	NA
Visomitin	Prestw-724	0.9032258064516128	0.09677419354838723	589	Sulfamethoxypyridazine	bacteria	0	NA
Visomitin	Prestw-777	0.9032258064516128	0.09677419354838723	589	Alexidine dihydrochloride	antiseptic	39	NA
Visomitin	Prestw-938	0.9032258064516128	0.09677419354838723	589	Benserazide hydrochloride	not a drug	0	NA
Visomitin	Prestw-1399	0.9036144578313252	0.09638554216867479	594	Doxycycline hydrochloride	bacteria	40	NA
Visomitin	Prestw-307	0.9036144578313252	0.09638554216867479	594	Oxytetracycline dihydrate	bacteria	39	NA
Visomitin	Prestw-1398	0.903846153846154	0.09615384615384603	596	Dopamine hydrochloride	human	0	NA
Visomitin	Prestw-1449	0.903846153846154	0.09615384615384603	596	Nicotinamide	human	0	NA
Visomitin	Prestw-43	0.903846153846154	0.09615384615384603	596	Betazole hydrochloride	human	0	NA
Visomitin	Prestw-486	0.903846153846154	0.09615384615384603	596	Colistin sulfate	bacteria	23	NA
Visomitin	Prestw-759	0.903846153846154	0.09615384615384603	596	Methacholine chloride	human	0	NA
Visomitin	Prestw-896	0.903846153846154	0.09615384615384603	596	N-Acetyl-L-leucine	human	0	NA
Visomitin	Prestw-406	0.9041095890410958	0.09589041095890416	602	Morpholinoethylamino-3-benzocyclohepta-(5,6-c)-pyridazine dihydrochloride	not a drug	0	NA
Visomitin	Prestw-957	0.9041095890410958	0.09589041095890416	602	Deoxycorticosterone	human	1	NA
Visomitin	Prestw-572	0.9042553191489362	0.0957446808510638	604	Mometasone furoate	human	1	NA
Visomitin	Prestw-1516	0.9047619047619048	0.09523809523809523	605	Levalbuterol hydrochloride	human	0	NA
Visomitin	Prestw-282	0.9047619047619048	0.09523809523809523	605	Fenoterol hydrobromide	human	0	NA
Visomitin	Prestw-763	0.9047619047619048	0.09523809523809523	605	Meclofenoxate hydrochloride	human	0	NA
Visomitin	Prestw-700	0.9052631578947368	0.09473684210526323	608	Cefmetazole sodium salt	bacteria	32	NA
Visomitin	Prestw-285	0.9054054054054054	0.09459459459459463	609	Chenodiol	human	1	NA
Visomitin	Prestw-320	0.9054054054054054	0.09459459459459463	609	Fluphenazine dihydrochloride	human	7	NA
Visomitin	Prestw-519	0.9054054054054054	0.09459459459459463	609	Imipenem	bacteria	35	NA
Visomitin	Prestw-527	0.9054054054054054	0.09459459459459463	609	Tenoxicam	human	0	NA
Visomitin	Prestw-958	0.9054054054054054	0.09459459459459463	609	Urosiol	human	0	NA
Visomitin	Prestw-976	0.9054054054054054	0.09459459459459463	609	Tracazolate hydrochloride	not a drug	1	NA
Visomitin	Prestw-10	0.9056603773584906	0.09433962264150941	615	Sulfaguanidine	bacteria	1	NA
Visomitin	Prestw-516	0.9058823529411764	0.09411764705882364	616	Lovastatin	human	0	NA
Visomitin	Prestw-1170	0.90625	0.09375	617	Venlafaxine	human	0	NA
Visomitin	Prestw-438	0.90625	0.09375	617	Doxorubicin hydrochloride	human	25	NA
Visomitin	Prestw-47	0.90625	0.09375	617	Ticlopidine hydrochloride	human	0	NA
Visomitin	Prestw-1271	0.9066666666666666	0.09333333333333338	620	Escitalopram	human	0	NA
Visomitin	Prestw-773	0.9066666666666666	0.09333333333333338	620	Norgestrel-(-)-D	human	0	NA
Visomitin	Prestw-78	0.9066666666666666	0.09333333333333338	620	Thioridazine hydrochloride	human	18	NA
Visomitin	Prestw-872	0.9066666666666666	0.09333333333333338	620	Iopromide	human	0	NA
Visomitin	Prestw-660	0.9067796610169492	0.09322033898305082	624	Avermectin B1a	metazoan parasites	13	NA
Visomitin	Prestw-968	0.9069767441860463	0.09302325581395365	625	Decamethonium bromide	human	0	NA
Visomitin	Prestw-1256	0.9074074074074074	0.09259259259259256	626	Caffeine	human	0	NA
Visomitin	Prestw-1502	0.9074074074074074	0.09259259259259256	626	Acamprosate calcium	human	0	NA
Visomitin	Prestw-413	0.9074074074074074	0.09259259259259256	626	Carbarsone	not a drug	0	NA
Visomitin	Prestw-537	0.9074074074074074	0.09259259259259256	626	Piracetam	human	0	NA
Visomitin	Prestw-739	0.9074074074074074	0.09259259259259256	626	Levonordefrin	human	0	NA
Visomitin	Prestw-106	0.9076923076923076	0.09230769230769242	631	Nicorandil	human	2	NA
Visomitin	Prestw-31	0.9076923076923076	0.09230769230769242	631	Chloramphenicol	bacteria	40	NA
Visomitin	Prestw-649	0.9076923076923076	0.09230769230769242	631	Etanidazole	protozoa	0	NA
Visomitin	Prestw-772	0.9076923076923076	0.09230769230769242	631	Leflunomide	human	4	NA
Visomitin	Prestw-823	0.9076923076923076	0.09230769230769242	631	Sulfamonomethoxine	veterinary: infections	3	NA
Visomitin	Prestw-830	0.9076923076923076	0.09230769230769242	631	Ethaverine hydrochloride	human	10	NA
Visomitin	Prestw-979	0.9076923076923076	0.09230769230769242	631	Ozagrel hydrochloride	human	0	NA
Visomitin	Prestw-1343	0.9078947368421052	0.0921052631578948	638	Sparfloxacin	bacteria	36	NA
Visomitin	Prestw-401	0.9078947368421052	0.0921052631578948	638	Testosterone propionate	human	2	NA
Visomitin	Prestw-432	0.9078947368421052	0.0921052631578948	638	Corticosterone	not a drug	0	NA
Visomitin	Prestw-692	0.9078947368421052	0.0921052631578948	638	Citalopram Hydrobromide	human	0	NA
Visomitin	Prestw-1037	0.9090909090909092	0.09090909090909083	642	Zalcitabine	viruses	0	NA
Visomitin	Prestw-1094	0.9090909090909092	0.09090909090909083	642	Sulfadoxine	veterinary: infections	0	NA
Visomitin	Prestw-1132	0.9090909090909092	0.09090909090909083	642	Celiprolol HCl	human	0	NA
Visomitin	Prestw-1374	0.9090909090909092	0.09090909090909083	642	Chlormadinone acetate	human	0	NA
Visomitin	Prestw-1424	0.9090909090909092	0.09090909090909083	642	Fulvestrant	human	0	NA
Visomitin	Prestw-148	0.9090909090909092	0.09090909090909083	642	Canrenoic acid potassium salt	human	0	NA
Visomitin	Prestw-180	0.9090909090909092	0.09090909090909083	642	Flutamide	human	1	NA
Visomitin	Prestw-22	0.9090909090909092	0.09090909090909083	642	Panthenol (D)	human	0	NA
Visomitin	Prestw-273	0.9090909090909092	0.09090909090909083	642	Cortisone	human	0	NA
Visomitin	Prestw-274	0.9090909090909092	0.09090909090909083	642	Prednisolone	human	0	NA
Visomitin	Prestw-344	0.9090909090909092	0.09090909090909083	642	Clorgyline hydrochloride	human	0	NA
Visomitin	Prestw-361	0.9090909090909092	0.09090909090909083	642	Bambuterol hydrochloride	human	0	NA
Visomitin	Prestw-38	0.9090909090909092	0.09090909090909083	642	Hexamethonium dibromide dihydrate	not a drug	0	NA
Visomitin	Prestw-426	0.9090909090909092	0.09090909090909083	642	Buflomedil hydrochloride	human	0	NA
Visomitin	Prestw-447	0.9090909090909092	0.09090909090909083	642	Hydrocortisone base	human	3	NA
Visomitin	Prestw-623	0.9090909090909092	0.09090909090909083	642	Pyridoxine hydrochloride	human	1	NA
Visomitin	Prestw-659	0.9090909090909092	0.09090909090909083	642	6-Furfurylaminopurine	not a drug	0	NA
Visomitin	Prestw-728	0.9090909090909092	0.09090909090909083	642	Sulfadimethoxine	bacteria	0	NA
Visomitin	Prestw-77	0.9090909090909092	0.09090909090909083	642	Prednisone	human	0	NA
Visomitin	Prestw-1044	0.9101123595505618	0.0898876404494382	661	Prednicarbate	human	0	NA
Visomitin	Prestw-1196	0.9101123595505618	0.0898876404494382	661	Topotecan	human	1	NA
Visomitin	Prestw-781	0.9101123595505618	0.0898876404494382	661	Clobetasol propionate	human	0	NA
Visomitin	Prestw-858	0.9101123595505618	0.0898876404494382	661	Doxazosin mesylate	human	3	NA
Visomitin	Prestw-1020	0.9102564102564102	0.08974358974358976	665	Rimexolone	human	1	NA
Visomitin	Prestw-237	0.9102564102564102	0.08974358974358976	665	Ofloxacin	bacteria	26	NA
Visomitin	Prestw-56	0.9102564102564102	0.08974358974358976	665	Sulpiride	human	0	NA
Visomitin	Prestw-688	0.9102564102564102	0.08974358974358976	665	Estropipate	human	1	NA
Visomitin	Prestw-764	0.9102564102564102	0.08974358974358976	665	Furaltadone hydrochloride	veterinary: infections	38	NA
Visomitin	Prestw-255	0.9104477611940298	0.08955223880597019	670	Niflumic acid	human	0	NA
Visomitin	Prestw-405	0.9104477611940298	0.08955223880597019	670	Pepstatin A	not a drug	0	NA
Visomitin	Prestw-512	0.9104477611940298	0.08955223880597019	670	Iohexol	human	4	NA
Visomitin	Prestw-980	0.9104477611940298	0.08955223880597019	670	Piribedil hydrochloride	human	0	NA
Visomitin	Prestw-737	0.9108910891089108	0.08910891089108919	674	Atractyloside potassium salt	not a drug	0	NA
Visomitin	Prestw-855	0.9111111111111112	0.0888888888888888	675	Beclomethasone dipropionate	human	0	NA
Visomitin	Prestw-1217	0.9113924050632912	0.08860759493670878	676	Amisulpride	human	0	NA
Visomitin	Prestw-787	0.9113924050632912	0.08860759493670878	676	Merbromin	antiseptic	33	NA
Visomitin	Prestw-948	0.9113924050632912	0.08860759493670878	676	Timolol maleate salt	human	0	NA
Visomitin	Prestw-1298	0.9117647058823528	0.08823529411764719	679	Lamivudine	viruses	0	NA
Visomitin	Prestw-899	0.9117647058823528	0.08823529411764719	679	Adrenosterone	human	0	NA
Visomitin	Prestw-914	0.9117647058823528	0.08823529411764719	679	Estrone	human	0	NA
Visomitin	Prestw-430	0.912087912087912	0.08791208791208804	682	Cisapride	human	1	NA
Visomitin	Prestw-986	0.912087912087912	0.08791208791208804	682	Proscillaridin A	human	0	NA
Visomitin	Prestw-997	0.912087912087912	0.08791208791208804	682	Fluticasone propionate	human	0	NA
Visomitin	Prestw-526	0.912280701754386	0.08771929824561397	685	Ethionamide	bacteria	0	NA
Visomitin	Prestw-540	0.912280701754386	0.08771929824561397	685	Clorsulon	veterinary: metazoan parasites	0	NA
Visomitin	Prestw-800	0.912280701754386	0.08771929824561397	685	Amrinone	human	0	NA
Visomitin	Prestw-873	0.912280701754386	0.08771929824561397	685	Theophylline monohydrate	human	0	NA
Visomitin	Prestw-120	0.9125	0.08750000000000002	689	Triamcinolone	human	0	NA
Visomitin	Prestw-735	0.9125	0.08750000000000002	689	Flecainide acetate	human	0	NA
Visomitin	Prestw-923	0.9125	0.08750000000000002	689	Xamoterol hemifumarate	human	0	NA
Visomitin	Prestw-410	0.912621359223301	0.08737864077669899	692	Amphotericin B	fungi	0	NA
Visomitin	Prestw-1266	0.9130434782608696	0.08695652173913038	693	Gemcitabine	human	3	NA
Visomitin	Prestw-236	0.9130434782608696	0.08695652173913038	693	Dilazep dihydrochloride	human	0	NA
Visomitin	Prestw-437	0.9130434782608696	0.08695652173913038	693	Digoxin	human	1	NA
Visomitin	Prestw-730	0.9130434782608696	0.08695652173913038	693	Balsalazide Sodium	human	0	NA
Visomitin	Prestw-804	0.9130434782608696	0.08695652173913038	693	Spectinomycin dihydrochloride	bacteria	9	NA
Visomitin	Prestw-928	0.9130434782608696	0.08695652173913038	693	Nilutamide	human	2	NA
Visomitin	Prestw-959	0.9130434782608696	0.08695652173913038	693	Proparacaine hydrochloride	human	0	NA
Visomitin	Prestw-1265	0.9135802469135802	0.0864197530864198	700	Gatifloxacin	bacteria	39	NA
Visomitin	Prestw-1473	0.9135802469135802	0.0864197530864198	700	Estradiol Valerate	human	16	NA
Visomitin	Prestw-3	0.913793103448276	0.08620689655172398	702	Acetazolamide	human	0	NA
Visomitin	Prestw-400	0.913978494623656	0.08602150537634401	703	Hesperidin	not a drug	0	NA
Visomitin	Prestw-104	0.9142857142857144	0.08571428571428563	704	Famotidine	human	1	NA
Visomitin	Prestw-1165	0.9142857142857144	0.08571428571428563	704	Acitretin	human	0	NA
Visomitin	Prestw-204	0.9142857142857144	0.08571428571428563	704	Flumequine	bacteria	29	NA
Visomitin	Prestw-704	0.9142857142857144	0.08571428571428563	704	Bromopride	human	0	NA
